id,name,name_scientific,description,itis_id,wikipedia_id,picture_file_name,picture_content_type,picture_file_size,picture_updated_at,legacy_id,food_group,food_subgroup,food_type,created_at,updated_at,creator_id,updater_id,export_to_afcdb,category,ncbi_taxonomy_id,export_to_foodb,public_id,allergen_code,allergen_rating,allergens_detected,allergen_category
547,Crayfish,Astacidea,"Crayfish – also called crawfish or crawdads – are freshwater crustaceans resembling small lobsters, to which they are related; taxonomically, they are members of the superfamilies Astacoidea and Parastacoidea. They breathe through feather-like gills and are found in bodies of water that do not freeze to the bottom. They are mostly found in brooks and streams where there is fresh water running, and which have shelter against predators. Most crayfish cannot tolerate polluted water, although some species such as the invasive Procambarus clarkii are more hardy. Crayfish feed on living and dead animals and plants. In Australia, New Zealand and South Africa, the term crayfish or cray generally refers to a saltwater spiny lobster, of the genus Jasus that is indigenous to much of southern Oceania, while the freshwater species are usually called yabby, from the indigenous Australian and Maori names for the animal respectively, or by other names specific to each species. An exception is the freshwater Murray crayfish, which belongs to the family Parastacidae and is found on Australia's Murray River.",206931.0,Crayfish,547.jpg,image/jpeg,23343.0,2012-04-20 09:36:38 UTC,574.0,Aquatic foods,Crustaceans,Type 1,2011-02-09 00:37:47 UTC,2019-05-14 18:05:27 UTC,,,False,specific,6712.0,True,FOOD00534,crustaceans,100,crustaceans,Crustaceans
552,Oriental wheat,Triticum turanicum,Khorasan wheat or Oriental wheat (Triticum turgidum ssp. turanicum also called Triticum turanicum) is a tetraploid wheat species. It is an ancient grain type; Khorasan refers to a historical region in modern-day Afghanistan and the northeast of Iran. This grain is twice the size of modern-day wheat and is known for its rich nutty flavor.,506631.0,Khorasan_wheat,552.jpg,image/jpeg,295608.0,2012-04-20 09:44:06 UTC,579.0,Cereals and cereal products,Cereals,Type 1,2011-02-09 00:37:48 UTC,2019-05-14 18:05:27 UTC,,,False,specific,376534.0,True,FOOD00539,gluten,100,gluten,Cereals containing gluten
567,Oyster mushroom,Pleurotus ostreatus,"Pleurotus is a genus of gilled mushrooms which includes one of the most widely eaten mushrooms, P. ostreatus. Species of Pleurotus may be called oyster, abalone, or tree mushrooms, and are some of the most commonly cultivated edible mushrooms in the world. Pleurotus fungi have been used in mycoremediation of pollutants such as petroleum and polycyclic aromatic hydrocarbons.
The caps may be laterally attached (with no stem). If there is a stem, it is normally eccentric and the gills are decurrent along it. The term pleurotoid is used for mushrooms having this general shape.
The spores are smooth and elongated (described as ""cylindrical""). Where hyphae meet, they are joined by clamp connections. Pleurotus is not considered to be a bracket fungus, and most of the species are monomitic (with a soft consistency). However, remarkably, Pleurotus dryinus can sometimes be dimitic, meaning that it has additional skeletal hyphae, which give it a tougher consistency like bracket fungi.",,Oyster_mushroom,567.jpg,image/jpeg,67570.0,2012-04-20 09:40:11 UTC,594.0,Vegetables,Mushrooms,Type 1,2011-02-09 00:37:48 UTC,2019-05-14 18:05:27 UTC,,,False,specific,5322.0,True,FOOD00553,molluscs,100,molluscs,Molluscs
575,Wheat,Triticum,"Wheat (Triticum spp. ) is a cereal grain, originally from the Levant region of the Near East and Ethiopian Highlands, but now cultivated worldwide. In 2010, world production of wheat was 651 million tons, making it the third most-produced cereal after maize (844 million tons) and rice (672 million tons). Wheat was the second most-produced cereal in 2009; world production in that year was 682 million tons, after maize (817 million tons), and with rice as a close third (679 million tons). This grain is grown on more land area than any other commercial food. World trade in wheat is greater than for all other crops combined. Globally, wheat is the leading source of vegetable protein in human food, having a higher protein content than soybeans or the other major cereals, maize (corn) or rice. In terms of total production tonnages used for food, it is currently second to rice as the main human food crop and ahead of maize, after allowing for maize's more extensive use in animal feeds. Wheat was a key factor enabling the emergence of city-based societies at the start of civilization because it was one of the first crops that could be easily cultivated on a large scale, and had the additional advantage of yielding a harvest that provides long-term storage of food. Wheat contributed to the emergence of city-states in the Fertile Crescent, including the Babylonian and Assyrian empires. Wheat grain is a staple food used to make flour for leavened, flat and steamed breads, biscuits, cookies, cakes, breakfast cereal, pasta, noodles, couscous and for fermentation to make beer, other alcoholic beverages, or biofuel. Wheat is planted to a limited extent as a forage crop for livestock, and its straw can be used as a construction material for roofing thatch. The whole grain can be milled to leave just the endosperm for white flour. The by-products of this are bran and germ. The whole grain is a concentrated source of vitamins, minerals, and protein, while the refined grain is mostly starch.",42236.0,Wheat,575.jpg,image/jpeg,751715.0,2012-04-20 09:37:55 UTC,602.0,Cereals and cereal products,Cereals,Type 1,2011-02-09 00:37:49 UTC,2019-05-14 18:05:27 UTC,,,True,specific,4564.0,True,FOOD00561,gluten,100,gluten,Cereals containing gluten
580,Anchovy,Engraulidae,"Anchovies are a family (Engraulidae) of small, common salt-water forage fish. There are 144 species in 17 genera, found in the Atlantic, Indian, and Pacific Oceans. Anchovies are usually classified as an oily fish.",553173.0,Anchovy,580.jpg,image/jpeg,709689.0,2012-04-20 09:34:04 UTC,607.0,Aquatic foods,Fishes,Type 1,2011-02-09 00:37:49 UTC,2019-05-14 18:05:27 UTC,,,False,specific,43062.0,True,FOOD00566,fish,100,fish,Fish
582,Carp bream,Abramis brama,"The common bream, freshwater bream, bream, bronze bream or carp bream, Abramis brama, is a European species of freshwater fish in the family Cyprinidae. It is now considered to be the only species in the genus Abramis.
The bream is usually 30 to 55 cm (12 to 22 in) long, though some specimens of 75 cm (30 in) have been recorded; it usually weighs 2 to 4 kg (4.4 to 8.8 lb). The maximum length is 90 cm (35.5 in) with a maximum recorded weight of about 9.1 kg (20 lb).
It has a laterally flattened and high-backed body and a slightly undershot mouth. It is a silvery grey colour, though older fish can be bronze-coloured especially in clear waters. The fins are greyish to black, but never reddish.
",163666.0,Carp_bream,582.jpg,image/jpeg,123248.0,2012-04-20 09:41:55 UTC,609.0,Aquatic foods,Fishes,Type 1,2011-02-09 00:37:49 UTC,2019-05-14 18:05:27 UTC,,,False,specific,38527.0,True,FOOD00568,fish,100,fish,Fish
587,Crab,Brachyura,"Crabs are decapod crustaceans of the infraorder Brachyura, which typically have a very short projecting ""tail"" (abdomen), usually entirely hidden under the thorax. They live in all the world's oceans, in fresh water, and on land, are generally covered with a thick exoskeleton and have a single pair of claws. Many other animals with similar names ? such as hermit crabs, king crabs, porcelain crabs, horseshoe crabs and crab lice ? are not true crabs.",98276.0,Crab,587.jpg,image/jpeg,8594.0,2012-04-20 09:36:23 UTC,614.0,Aquatic foods,Crustaceans,Type 1,2011-02-09 00:37:50 UTC,2019-05-14 18:05:27 UTC,,,False,specific,6752.0,True,FOOD00573,crustaceans,100,crustaceans,Crustaceans
596,Lake trout,Salvelinus namaycush,"Lake trout (Salvelinus namaycush) is a freshwater char living mainly in lakes in northern North America. Other names for it include mackinaw, lake char (or charr), touladi, togue, and grey trout. In Lake Superior, it can also be variously known as siscowet, paperbelly and lean. The lake trout is prized both as a game fish and as a food fish.
Lake trout are the largest of the charrs; the record weighed almost 46.3 kilograms (102 lb) (netted) with a length of 50 inches (127 cm), and 15? to 40-pound fish are not uncommon. The average length is 24-36 inches (61?92 cm). The largest caught on a rod and reel according to the IGFA was 72 pounds (33 kg), caught in Great Bear Lake in 1995 with a length of 59 inches (150 cm).",162002.0,Lake_trout,596.jpg,image/jpeg,69417.0,2012-04-20 09:36:59 UTC,623.0,Aquatic foods,Fishes,Type 1,2011-02-09 00:37:50 UTC,2019-05-14 18:05:28 UTC,,,False,specific,8040.0,True,FOOD00582,fish,100,fish,Fish
597,Lemon sole,Microstomus kitt,"The lemon sole, Microstomus kitt, is a flatfish of the family Pleuronectidae. It is native to shallow seas around Northern Europe, where it lives on stony bottoms down to depths of about 200 metres . It grows up to 65 centimetres in length and reaches about 3 kilograms in weight. It is a popular food fish.",172888.0,Lemon sole,597.jpg,image/jpeg,78352.0,2012-04-20 09:40:27 UTC,624.0,Aquatic foods,Fishes,Type 1,2011-02-09 00:37:50 UTC,2019-05-14 18:05:28 UTC,,,False,specific,106175.0,True,FOOD00583,fish,100,fish,Fish
598,Clawed lobster,Nephropidae,"Clawed lobsters comprise a family (Nephropidae, sometimes also Homaridae) of large marine crustaceans. They have long bodies with muscular tails, and live in crevices or burrows on the sea floor. Three of their five pairs of legs have claws, including the first pair, which are usually much larger than the others. Highly prized as seafood, lobsters are economically important, and are often one of the most profitable commodities in coastal areas they populate. Commercially important species include two species of Homarus from the northern Atlantic Ocean, and scampi ? the northern-hemisphere genus Nephrops and the southern-hemisphere genus Metanephrops. Although several other groups of crustaceans have the word ""lobster"" in their names, the unqualified term ""lobster"" generally refers to the clawed lobsters of the family Nephropidae. Clawed lobsters are not closely related to spiny lobsters or slipper lobsters, which have no claws (chelae), or to squat lobsters. The closest living relatives of clawed lobsters are the reef lobsters and the three families of freshwater crayfish.",97307.0,Clawed_lobster,598.jpg,image/jpeg,120417.0,2012-04-20 09:40:16 UTC,625.0,Aquatic foods,Crustaceans,Type 1,2011-02-09 00:37:50 UTC,2019-05-14 18:05:28 UTC,,,False,specific,6704.0,True,FOOD00584,crustaceans,100,crustaceans,Crustaceans
600,"Scombridae (Bonito, Mackerel, Tuna)",Scombridae,"Scombridae is the family of the mackerels, tunas, and bonitos, and thus includes many of the most important and familiar food fishes. The family consists of 51 species in 15 genera and two subfamilies. All species are in the subfamily Scombrinae, except the butterfly kingfish - which is the sole member of subfamily Gasterochismatinae. Scombrids have two dorsal fins, and a series of finlets behind the rear dorsal fin and anal fin. The caudal fin is strongly divided and rigid, with a slender, ridged, base. The first (spiny) dorsal fin and the pelvic fins are normally retracted into body grooves. Species lengths vary from the 20 cm of the island mackerel to the 4.58 m recorded for the immense Atlantic bluefin tuna. Scombrids are generally predators of the open ocean, and are found worldwide in tropical and temperate waters. They are capable of considerable speed, due to a highly streamlined body and retractable fins. Some members of the family, in particular the tunas, are notable for being partially endothermic (warm-blooded), a feature that also helps them to maintain high speed and activity. Other adaptations include a large amount of red muscle, allowing them to maintain activity over long periods. Two of the fastest recorded scombrids are the wahoo and the yellowfin tuna, which can each attain speeds of 75 km/h .",172398.0,Scombridae,600.jpg,image/jpeg,69172.0,2012-04-20 09:33:21 UTC,627.0,Aquatic foods,Fishes,Type 1,2011-02-09 00:37:50 UTC,2019-05-14 18:05:28 UTC,,,False,specific,8224.0,True,FOOD00586,fish,100,fish,Fish
601,Marine mussel,Mytilidae,"Mytilidae is a family of small to large saltwater mussels, marine bivalve mollusks in the order Mytiloida. It is the only family in the order. This order (and family) contains 32 genera. Species in the family Mytilidae are found world-wide, but they are more abundant in colder seas, where they often form uninterrupted beds on rocky shores in the intertidal zone and the shallow subtidal. The subfamily Bathymodiolinae is found in deep-sea habitats. Mytilids include the well-known edible sea mussels. A common feature of the shells of mussels is an asymmetrical shell which has a thick, adherent periostracum. The animals attached themselves to a solid substrate using a byssus.",79451.0,Mytilidae,601.jpg,image/jpeg,124474.0,2012-04-20 09:32:15 UTC,628.0,Aquatic foods,Mollusks,Type 1,2011-02-09 00:37:50 UTC,2019-05-14 18:05:28 UTC,,,False,specific,6547.0,True,FOOD00587,molluscs,100,molluscs,Molluscs
602,Norway haddock,Sebastes viviparus,"The rose fish (Sebastes norvegicus), also known as the ocean perch, Atlantic redfish, Norway haddock, red perch, red bream, golden redfish, or hemdurgan, is a species of rockfish from the North Atlantic. Misleadingly, it is sometimes called bergylt, bream, or snapper, though it is unrelated to all of these. In the past, the scientific name Sebastes marinus was frequently used, but this is actually a synonym of Serranus scriba.
This food fish lives off the coasts of Europe and North America. Adults are found off the coast at depths of 100 to 1,000 m (330 to 3,280 ft); juveniles may be found in coastal waters such as fjords. The adults are slow-moving, gregarious fish, of some commercial importance. They reach 1 m (3 ft 3 in), though most only are about half that length. They are viviparous. While the young fish are of brownish color, the adults are bright red.",166779.0,Norway_haddock,602.jpg,image/jpeg,60490.0,2012-04-20 09:36:21 UTC,629.0,Aquatic foods,Fishes,Type 1,2011-02-09 00:37:50 UTC,2019-05-14 18:05:28 UTC,,,False,specific,394708.0,True,FOOD00588,fish,100,fish,Fish
603,Norway lobster,Nephrops norvegicus,"Nephrops norvegicus, known variously as the Norway lobster, Dublin Bay prawn, langoustine (compare langostino) or scampi, is a slim, orange-pink lobster which grows up to 25 cm (10 in) long, and is ""the most important commercial crustacean in Europe"". It is now the only extant species in the genus Nephrops, after several other species were moved to the closely related genus Metanephrops. It lives in the north-eastern Atlantic Ocean, and parts of the Mediterranean Sea, but is absent from the Baltic Sea and Black Sea. Adults emerge from their burrows at night to feed on worms and fish.",97317.0,Norway_lobster,603.jpg,image/jpeg,65839.0,2012-04-20 09:44:01 UTC,630.0,Aquatic foods,Crustaceans,Type 1,2011-02-09 00:37:50 UTC,2019-05-14 18:05:28 UTC,,,False,specific,6829.0,True,FOOD00589,crustaceans,100,crustaceans,Crustaceans
606,True oyster,Ostreidae,"The Ostreidae, the true oysters, include most species of molluscs commonly consumed as oysters. Pearl oysters are not true oysters, and belong to the suborder Pterioida. Like scallops, true oysters have a central adductor muscle, which means the shell has a characteristic central scar marking its point of attachment. The shell tends to be irregular as a result of attaching to a substrate. Both oviparous (egg-bearing) and larviparous (larvae-bearing) species are known within Ostreidae. Both types are hermaphrodites. However, the larviparous species show a pattern of alternating sex within each individual, whereas the oviparous species are simultaneous hermaphrodites, producing either female or male gametes according to circumstances. Members of genus Ostrea generally live continually immersed and are quite flat, with roundish shells. They differ from most bivalves by having shells completely made up of calcite, but with internal muscle scars of aragonitic composition. They fare best in somewhat oligotrophic water. They brood their fertilized eggs for various proportions of the period from fertilization to hatching. Members of genera Saccostrea and Crassostrea generally live in the intertidal zone, broadcast sperm and eggs into the sea, and can thrive in eutrophic water. One of the most commonly cultivated oysters is Crassostrea gigas, the Japanese oyster, which is ideally suited for oyster cultivation in seawater ponds.",79866.0,Ostreidae,606.jpg,image/jpeg,160350.0,2012-04-20 09:43:08 UTC,633.0,Aquatic foods,Mollusks,Type 1,2011-02-09 00:37:51 UTC,2019-05-14 18:05:28 UTC,,,False,specific,6563.0,True,FOOD00592,molluscs,100,molluscs,Molluscs
610,"Pleuronectidae (Dab, Halibut, Plaice)",Pleuronectidae,"Righteye flounders are a family, Pleuronectidae, of flounders. They are called ""righteye flounders"" because most species lie on the sea bottom on their left side, with both eyes on the right side.[1] The Paralichthyidae are the opposite, with their eyes on the left side. A small number of species in Pleuronectidae can also have their eyes on the left side, notably the members of the genus Platichthys.
Their dorsal and anal fins are long and continuous, with the dorsal fin extending forward onto the head. Females lay eggs that float in mid-water until the larvae develop, and they sink to the bottom.
They are found on the bottoms of oceans around the world, with some species, such as the Atlantic halibut, Hippoglossus hippoglossus, being found down to 2,000 metres (6,600 ft). The smaller species eat sea-floor invertebrates such as polychaetes and crustaceans, but the larger righteye flounders, such as H. hippoglossus, which grows up to 4.7 metres (15 ft) in length, feed on other fishes and cephalopods as well.
They include many important commercially fished species, including not only the various fish called flounders, but also the European plaice, the halibuts, the lemon sole, the common dab, the Pacific Dover sole, and the flukes.",172859.0,Pleuronectidae,610.jpg,image/jpeg,83803.0,2012-04-20 09:38:11 UTC,637.0,Aquatic foods,Fishes,Type 1,2011-02-09 00:37:51 UTC,2019-05-14 18:05:28 UTC,,,False,specific,8256.0,True,FOOD00596,fish,100,fish,Fish
617,Snail,Gastropoda,"Snail is a common name that is applied most often to land snails, terrestrial pulmonate gastropod molluscs. However, the common name ""snail"" is also applied to most of the members of the molluscan class Gastropoda that have a coiled shell that is large enough for the animal to retract completely into. When the word ""snail"" is used in this most general sense, it includes not just land snails but also thousands of species of sea snails and freshwater snails. Occasionally a few other molluscs that are not actually gastropods, such as the Monoplacophora, which superficially resemble small limpets, may also informally be referred to as ""snails"".
Snail-like animals that naturally lack a shell, or have only an internal shell, are usually called slugs, and land snails that have only a very small shell (that they cannot retract into) are often called semislugs.",69459.0,Snail,617.jpg,image/jpeg,50883.0,2012-04-20 09:33:54 UTC,645.0,Aquatic foods,Mollusks,Type 1,2011-02-09 00:37:51 UTC,2019-05-14 18:05:28 UTC,,,False,specific,6448.0,True,FOOD00603,molluscs,100,molluscs,Molluscs
618,True sole,Soleidae,"The true soles are a family, Soleidae, of flatfishes. It includes salt and brackish water species in the East Atlantic, Indian Ocean, and West and Central Pacific Ocean. Fresh water species are found in Africa, southern Asia, New Guinea and Australia.
In the past soles of the Americas (both fresh and salt water) were included in this family, but they have been separated to their own family, the American soles (Achiridae). The only true sole remaining in that region is Aseraggodes herrei of the Galápagos and Cocos Island.
The true soles are bottom-dwelling fishes feeding on small crustaceans and other invertebrates. The family contains 30 genera and a total of about 180 species.
Soles begin life as bilaterally symmetric larvae, with an eye on each side of the head. But during development the left eye moves around onto the right side of the head. Adult soles lie on their left (blind) side on the sea floor, often covered in mud which, in combination with their dark colours, makes them hard to spot.
A flatfish resembling a small halibut or sole was observed by the Bathyscaphe Trieste at the bottom of the Mariana Trench at a depth of about 11 km (36,000 ft). This observation has been questioned by fish experts, and recent authorities do not recognize it as valid.
Many soles are important food species: the common sole, Solea solea, is popular in northern Europe and the Mediterranean.",172980.0,True_sole,618.jpg,image/jpeg,108291.0,2012-04-20 09:41:01 UTC,646.0,Aquatic foods,Fishes,Type 1,2011-02-09 00:37:51 UTC,2019-05-14 18:05:28 UTC,,,False,specific,30948.0,True,FOOD00604,fish,100,fish,Fish
619,Catfish,Siluriformes,"Catfishes (order Siluriformes) are a diverse group of ray-finned fish. Named for their prominent barbels, which resemble a cat's whiskers, catfish range in size and behavior from the heaviest and longest, the Mekong giant catfish from Southeast Asia and the second longest, the wels catfish of Eurasia, to detritivores (species that eat dead material on the bottom), and even to a tiny parasitic species commonly called the candiru, Vandellia cirrhosa. There are armour-plated types and also naked types, neither having scales. Despite their name, not all catfish have prominent barbels; members of the Siluriformes order are defined by features of the skull and swimbladder. Catfish are of considerable commercial importance; many of the larger species are farmed or fished for food. Many of the smaller species, particularly the genus Corydoras, are important in the aquarium hobby. Many catfish are nocturnal, but others (many Auchenipteridae) are crepuscular or diurnal (most Loricariidae or Callichthyidae for example).",163992.0,Catfish,619.jpg,image/jpeg,75460.0,2012-04-20 09:40:27 UTC,647.0,Aquatic foods,Fishes,Type 1,2011-02-09 00:37:51 UTC,2019-05-14 18:05:28 UTC,,,False,specific,7995.0,True,FOOD00605,fish,100,fish,Fish
622,Walnut,Juglans,"A walnut is an edible seed of any tree of the genus Juglans, especially the Persian or English walnut, Juglans regia. Broken nutmeats of the eastern black walnut from the tree Juglans nigra are also commercially available in small quantities, as are foods prepared with butternut nutmeats from Juglans cinerea. Walnut seeds are a high density source of nutrients, particularly proteins and essential fatty acids. Walnuts, like other tree nuts, must be processed and stored properly. Poor storage makes walnuts susceptible to insect and fungal mold infestations; the latter produces aflatoxin—a potent carcinogen. A mold infested walnut seed batch should not be screened and then consumed; the entire batch should be discarded. Walnuts are rounded, single-seeded stone fruits of the walnut tree. The walnut fruit is enclosed in a green, leathery, fleshy husk. This husk is inedible. After harvest, the removal of the husk reveals the wrinkly walnut shell, which is in two halves. This shell is hard and encloses the kernel, which is also made up of two halves separated by a partition. The seed kernels — commonly available as shelled walnuts — are enclosed in a brown seed coat which contains antioxidants. The antioxidants protect the oil-rich seed from atmospheric oxygen thereby preventing rancidity. The two most common major species of walnuts are grown for their seeds — the Persian or English Walnut and the Black Walnut. The English Walnut (J. regia) originated in Persia, and the Black Walnut (J. nigra) is native to eastern North America. The Black walnut is of high flavor, but due to its hard shell and poor hulling characteristics it is not grown commercially for nut production. The commercially produced walnut varieties are nearly all hybrids of the English walnut. Other species include J. californica, the California Black Walnut (often used as a root stock for commercial breeding of J. regia), J. cinerea (butternuts), and J. major, the Arizona Walnut. Walnuts are late to bear leaves, typically not until more than halfway through the spring. They also secrete chemicals into the soil to prevent competing vegetation from growing. Because of this, flowers or vegetable gardens should not be planted too close to them. The husks of walnut contains a juice that will readily stain anything it comes into contact with. It has been used as a dye for cloth.",19248.0,Walnut,622.jpg,image/jpeg,127484.0,2012-04-20 09:44:28 UTC,650.0,Nuts,Nuts,Type 1,2011-02-09 00:37:52 UTC,2019-05-14 18:05:28 UTC,,,False,specific,16718.0,True,FOOD00608,tree_nuts,100,tree_nuts,Nuts
631,Cheese,,"Cheese is a food derived from milk that is produced in a wide range of flavors, textures, and forms by coagulation of the milk protein casein. It comprises proteins and fat from milk, usually the milk of cows, buffalo, goats, or sheep. During production, the milk is usually acidified, and adding the enzyme rennet causes coagulation. The solids are separated and pressed into final form. Some cheeses have molds on the rind or throughout. Most cheeses melt at cooking temperature.",,Cheese,631.jpg,image/jpeg,32345.0,2012-04-20 09:41:39 UTC,659.0,Milk and milk products,Fermented milk products,Type 2,2011-02-09 00:37:52 UTC,2019-05-14 18:05:28 UTC,,2.0,False,specific,,True,FOOD00617,milk,90,milk,Milk
632,Milk (Cow),,"As an agricultural product, milk is extracted from mammals during or soon after pregnancy and used as food for humans. Worldwide, dairy farms produced about 730 million tonnes of milk in 2011, from 260 million dairy cows. India is the world's largest producer and consumer of milk, yet neither exports nor imports milk. New Zealand, the European Union's 28 member states, Australia, and the United States are the world's largest exporters of milk and milk products. China and Russia are the world's largest importers of milk and milk products.
Throughout the world, there are more than 6 billion consumers of milk and milk products. Over 750 million people live within dairy farming households. Milk is a key contributor to improving nutrition and food security particularly in developing countries. Improvements in livestock and dairy technology offer significant promise in reducing poverty and malnutrition in the world.",,Milk,632.jpg,image/jpeg,68993.0,2015-03-10 23:11:22 UTC,660.0,Milk and milk products,Unfermented milks,Type 2,2011-02-09 00:37:52 UTC,2019-05-14 18:05:28 UTC,,2.0,False,specific,,True,FOOD00618,milk,100,milk,Milk
633,Eggs,,"An egg is the organic vessel containing the zygote, resulting from fertilization of the ovum, in which an animal embryo develops until it can survive on its own, at which point the animal hatches. Most arthropods, vertebrates, and mollusks lay eggs, although some do not, e.g. scorpions and most mammals.
Oviparous animals are those that lay eggs, with little or no other development within the mother. The study or collecting of eggs, particularly bird eggs, is called oology.
The term ""egg"" is used differently outside the animal kingdom. Reproductive structures similar to the egg in other kingdoms are termed ""spores,"" or in spermatophytes ""seeds,"" or in gametophytes ""egg cells"".",,Eggs,633.jpg,image/jpeg,27685.0,2012-04-20 09:30:18 UTC,661.0,Eggs,Eggs,Unknown,2011-02-09 00:37:52 UTC,2019-05-14 18:05:28 UTC,,2.0,False,generic,,True,FOOD00619,egg,100,egg,Eggs
634,Yogurt,,"Yogurt, yoghurt, or yoghourt is a fermented milk product produced by bacterial fermentation of milk. The bacteria used to make yogurt are known as ""yogurt cultures"". Fermentation of lactose by these bacteria produces lactic acid, which acts on milk protein to give yogurt its texture and its characteristic tang.
Worldwide, cow's milk, the protein of which is mainly casein, is most commonly used to make yogurt. Milk from water buffalo, goats, ewes, mares, camels, and yaks however, is also used to produce yogurt in various parts of the world.",,,634.jpg,image/jpeg,79588.0,2012-04-20 09:30:23 UTC,662.0,Milk and milk products,Fermented milk products,Type 2,2011-02-09 00:37:52 UTC,2019-05-14 18:05:28 UTC,,2.0,False,specific,,True,FOOD00620,milk,90,milk,Milk
641,Ice cream,,"Ice cream (derived from earlier iced cream or cream ice) is a frozen dessert usually made from dairy products, such as milk and cream and often combined with fruits or other ingredients and flavours. Most varieties contain sugar, although some are made with other sweeteners. In some cases, artificial flavourings and colourings are used in addition to, or instead of, the natural ingredients. The mixture of chosen ingredients is stirred slowly while cooling, in order to incorporate air and to prevent large ice crystals from forming. The result is a smoothly textured semi-solid foam that is malleable and can be scooped.",,Ice_cream,641.jpg,image/jpeg,70607.0,2012-04-20 09:44:30 UTC,,Confectioneries,Frozen desserts,Type 2,2011-12-02 17:36:03 UTC,2019-05-14 18:05:28 UTC,2.0,2.0,False,specific,,False,FOOD00624,milk,90,milk,Milk
663,Marzipan,,"Marzipan is a confection consisting primarily of sugar or honey and almond meal, sometimes augmented with almond oil or extract. It is often made into sweets; common uses are marzipan-filled chocolate and small marzipan imitations of fruits and vegetables. It is also rolled into thin sheets and glazed for icing cakes, primarily birthday and wedding cakes and Christmas cakes. This use is particularly common in England, on large fruitcakes. Marzipan may also be used as a cake ingredient, as in stollen. In some countries, it is shaped into small figures of animals as a traditional treat for New Year's Day. Marzipan is also used in Tortell, and in some versions of king cake eaten during the Carnival season. Traditional Swedish Princess Cake is typically covered with a layer of marzipan that has been tinted pale green.",,Marzipan,663.jpg,image/jpeg,43863.0,2012-04-20 09:41:43 UTC,,Confectioneries,Other confectioneries,Type 2,2011-12-02 23:44:14 UTC,2019-05-14 18:05:29 UTC,2.0,2.0,False,specific,,False,FOOD00644,tree_nuts,90,tree_nuts,Nuts
667,Butter,,"Butter is a dairy product made by churning fresh or fermented cream or milk. It is generally used as a spread and a condiment, as well as in cooking applications, such as baking, sauce making, and pan frying. Butter consists of butterfat, water and milk proteins. Most frequently made from cows' milk, butter can also be manufactured from the milk of other mammals, including sheep, goats, buffalo, and yaks. Salt, flavorings and preservatives are sometimes added to butter. Rendering butter produces clarified butter or ghee, which is almost entirely butterfat. [Wikipedia]",,Butter,667.jpg,image/jpeg,499343.0,2012-04-20 09:41:10 UTC,,Milk and milk products,Other milk products,Type 2,2011-12-05 16:56:38 UTC,2019-05-14 18:05:29 UTC,2.0,2.0,False,specific,,True,FOOD00648,milk,75,milk,Milk
668,Butter substitute,,,,,668.jpg,image/jpeg,6249.0,2012-04-20 09:28:53 UTC,,Baking goods,Substitutes,Type 2,2011-12-05 17:00:11 UTC,2019-05-14 18:05:29 UTC,2.0,2.0,False,specific,,True,FOOD00649,milk,75,milk,Milk
669,Cream,,"Cream is a dairy product composed of the higher-butterfat layer skimmed from the top of milk before homogenization. Different grades of cream are distinguished by their fat content, whether they have been heat-treated, whipped, and so on. In many jurisdictions there are regulations for each type. [Wikipedia]",,Cream,669.jpg,image/jpeg,890769.0,2012-04-20 09:37:12 UTC,,Milk and milk products,Other milk products,Type 2,2011-12-05 17:02:39 UTC,2019-05-14 18:05:29 UTC,2.0,2.0,False,specific,,True,FOOD00650,milk,90,milk,Milk
673,Mustard,,"Mustard is a condiment made from the seeds of a mustard plant (white or yellow mustard, Sinapis hirta; brown or Indian mustard, Brassica juncea; or black mustard, B. nigra). The whole, ground, cracked, or bruised mustard seeds are mixed with water, salt, lemon juice, or other liquids, and sometimes other flavorings and spices, to create a paste or sauce ranging in color from bright yellow to dark brown.
Commonly paired with meats and cheeses, mustard is a popular addition to sandwiches, salads, hamburgers, and hot dogs. It is also used as an ingredient in many dressings, glazes, sauces, soups, and marinades; as a cream or a seed, mustard is used in the cuisine of India, the Mediterranean, northern and southeastern Europe, Asia, the Americas, and Africa, making it one of the most popular and widely used spices and condiments in the world.",,Mustard_(condiment),673.jpg,image/jpeg,71253.0,2012-04-20 09:32:39 UTC,,Baking goods,Condiments,Type 2,2011-12-05 17:24:41 UTC,2019-05-14 18:05:29 UTC,2.0,2.0,False,specific,,False,FOOD00654,mustard,100,mustard,Mustard
679,Whey,,"Whey (or Milk Serum) is the liquid remaining after milk has been curdled and strained. It is a by-product of the manufacture of cheese or casein and has several commercial uses. Sweet whey is manufactured during the making of rennet types of hard cheese like cheddar or Swiss cheese. Acid whey (also known as ""sour whey"") is obtained during the making of acid types of cheese such as cottage cheese. [Wikipedia]",,Whey,679.jpg,image/jpeg,30545.0,2012-04-20 09:40:35 UTC,,Milk and milk products,Other milk products,Type 2,2011-12-05 17:50:54 UTC,2019-12-11 19:38:06 UTC,2.0,2.0,False,specific,,False,FOOD00658,milk,100,milk,Milk
